user_id,business_id,stars
3Pskc5TXD6WusQZJ3i21Xw,m3A-UM3XRo8Jql7Sq8Vhow,4.0
a2SODwNOs5INpZu4Z0E05A,2oWKIPhHtZPEAcesqmZuKQ,2.0
R4l3ONHzGBakKKNo4TN9iQ,srpU4CLSxzZcNdAUBfiiRg,4.0
Zmp1Q6Ul9VH3zL02Z5ls_A,Hs68UjZqsTncXTT7V0J9fg,5.0
1FB1Vc4zne5AJAliqdMeWA,rKBqoXbY70awQP6p68e1_w,2.0
VKP1tppEwu9m4JUmubRCFQ,iyeanZgAkpCSL4eHoqdhnw,4.0
4IxVo5Cp3TyyyvH8wOT9yA,I0f12eU-xFn6Kd_4H57jrQ,1.0
9skLwb3MaL7AJbDB6kHFiQ,84ezTxVxTCmI65_UeYRJcA,4.0
YlQDJExT8gHHcXMiv9geQw,XCxxPZ3Lu5mwmIo7IQRf1g,3.0
XNbrAATnVNAg1eTjMjn-pA,0nddnkjG1RV8hdFdy_wCMA,5.0
3gRfkaVcEWri-Ju7OQX7uQ,Pk6A3Pqs6_qPLNevdADrDg,4.0
vpSruwUEfZw_TyaTDHEFDA,VzekjBEdqFdJsXEOWInA1A,5.0
sYBgfT4Qpbg8qe1-nckazQ,5kUA_k-ua1wO68jZ1Yo74Q,2.0
3L7nHnaeSHSdZXzV_vdvAQ,L772e6l2Yd0DJEyCBxBNng,3.0
Reuq65EOFI938Yg8xgff9g,H9a6IRS0edhW343Y2kXSSA,4.0
Z6sMdVaYrFoAOL-Kbc7b3Q,vraKC3CB9KSDCxYX0q3gWA,3.0
8EipJXehR14DD9x9N7RSSw,sXYkjcuGhtaYP8yeQPaHgA,5.0
MeJI77jgRpYkAdOH5kbNLg,iyFS4twFjCKfaKl7kUl3sg,3.0
cGn3B71bNKlVigJLjHVNzg,KOsN79qx9JekZ0EHEXYeog,5.0
5vJE4ploStTJHi3PH0YqIA,awI4hHMfa7H0Xf0-ChU5hg,4.0
PV1Uwnh4TEDZ55Jyud5yRw,5LNZ67Yw9RD6nf4_UhXOjw,5.0
-RCD8F7qbsLfzT3k1HtMxg,b4LmLgVdbhM-nc1IZc5Weg,3.0
f61aOYfvNhlhmvYfDlzqeQ,eoHdUeQDNgQ6WYEnP2aiRw,5.0
yCaDISH0R8e5U376zDWTpQ,VZcjLx_lV12nkIP0UKK0UQ,5.0
MylxjEKiTeaWb-GAaPA-zA,NuGZD3yBVqzpY1HuzT26mQ,3.0
htzxDWzRt4Xd7UGy4t0yAw,NMO1hExBvamoZ9RKEVNcYg,3.0
umZPUpLSJuCTXLckxA4nmg,awI4hHMfa7H0Xf0-ChU5hg,4.0
tcFmCEOQj8BqZ4VZheKCrw,intKyiipUlHDWi_chv0f3A,3.0
P_GF0rCpPysW5Mskj1L16Q,stbX9rtRIpDF-VymOwHJ8w,5.0
53bZ_EsXH71L7iFs5MP9_w,KVsv8wRGnLX8QWoNZKNMQA,4.0
UDFIZXP0kOb2xKoYToTS6w,gmRoqDnXnA3PLk0JbOZZ3g,4.0
_5VyC9QOdtManMMLUeSusQ,NoA6bD6W7z_Aztk_cOU5cg,4.0
WzbiAVIgM4RCuEqNoS1Wcw,UpNnjV6p5GVPX6r_itOGUg,3.0
x-Gbs8sVid3yhJIoHD6Gfw,eNFubUPJR7yIQah-NxZN_g,2.0
Q7IoE5m2heQKThuVq3SYFA,DB9BRdu7is0AK1DvcuKlcw,5.0
0IPXId64-RTzDWbTQ7Z_KA,f11oGgqiYgcAYz1jYqFgSA,5.0
bWJWcQyDKtFSvsTW2tR3hw,3vxIqhm2jCVjkUWtmDvTsw,3.0
4SYyFfewOROxJaBLsaxCyQ,vnvQ0lD9MDje2DFde9PKQA,4.0
ADNLYx9DMGoGPhZvnviTag,Kn8nZztS41bKfSOHedqX3g,4.0
SAdffUxscHOEygtbQqREIA,J9BmILDpV1Pr3GKU9XhjTQ,4.0
mxwMqra7TEZ6K4ML3DgPmA,wX1ORSDKPkA5ftE7F6UONw,3.0
mTuRMYoJwIWXRs6KGUPzIg,mES9E5K4HbYoPFXGv0pUuw,3.0
XPAJ2KHkCwBA0vafF-2Zcg,c9AIsznk1BtEYZp0gZio6A,5.0
MFnXQb1R1IGLL_-W4oflJw,ugDCPgJUCRuNpHSPsMZwkw,3.0
uj4iopBWA0RjpqoJ5xz_vQ,ff8yLuqbTycyKTGehVKjwQ,5.0
TaJ3hRYUW9Z82HF0qc4hFQ,13i9_fvGykydL6wKxXq8FA,4.0
8EipJXehR14DD9x9N7RSSw,5p5YW_5bMOSuLIQjkJPO3w,3.0
BFcBwoxpkKGUIeUzOU0rRA,ILlebFUb89ZozizpVGeHdQ,4.0
8n06jqTi1y2jP2me20R1ag,iyeanZgAkpCSL4eHoqdhnw,4.0
_8rzr7qDW5amEsUu1a642w,-TjzQsimpriXVYaH3HdtQA,3.0
8D8mjeNaJ3DGhl0WX8copA,ZckxLuc9lpz9LDAQlMKWiA,3.0
UjGjSRA9EIfOVdlOcdXHjw,X1v2lPPXgJGaIufxJHvZCA,3.0
SVndZxvQAnZ59AT9xLckRg,FB2iUwS4-LMLBQVyLZmZfQ,3.0
xXyZPAbfQzYTCig7jnZO0A,r_BrIgzYcwo1NAuG9dLbpg,4.0
chbCROaKWm2pj5uUT-ruGw,eU_713ec6fTGNO4BegRaww,5.0
YQ7jD5Wl-Y6mtdUvfCfOIQ,1AGYo6FGnNgcl_BfuKgxlA,3.0
MTB3KvE5NCiQSO5QOvAilw,jC3TqY8iKDlIG3hPREBsFA,1.0
7YkAI5_NfbcwhQeKMSZRwg,y0x795PyDX8JL_oyIaTUiQ,5.0
1SFfDyD0TA1dnXmbPTRMVQ,4JNXUYY8wbaaDmk3BPzlWw,4.0
i7mBC7m7k2FLrdVUx0UqUg,73_UT7fZ7mzXcguX8-oSuQ,3.0
eBoyunRiJb-QzwQbv1-1bw,RVQE2Z2uky4c0-njFQO66g,3.0
B-60XQ_fR72PevFzHM-ieQ,SLjVCw1XCU9mLgD7yNeHqA,4.0
x9rkVoNB92HR_bFOe6MFTQ,cqPrr2uDMLP9_cPbIiOSrA,3.0
3OJEa4qXzjSOkD_Jqz8PLA,Ko41Hk0oKpHaWYTMigISUQ,5.0
ZyJD2v2-BcSDWVW4IkQMrA,56d3dE1LoZZMxA-kTQvqew,5.0
1HhGzu9BW5kUfpi1_9pCbg,LR0qF0FEVsCOhYWUOiH26A,1.0
Jm67TDhh8t1VHPACeORuOg,UAU1aSlqgrZwZ847npH37w,4.0
ddDPOUDTV3RdwkRuYu1GLQ,KfaeDC-oPE6GTfBvdF9x7Q,4.0
anTmWtK-REFMAaLPzD5-ng,VV4NAmS0KJ8A8xOcQnKB6A,2.0
j1jXmA4__4UWIplZk6MJMQ,xKbcJNaFoLziKm2JyfzfpA,4.0
c3DfRslN9pM-34shCBYpzA,yIv16u-qg-kkY20Fdho2Lg,3.0
y2kxWCanqSRDBo50wiQE2Q,0Xy9aBh4uBA8zksGRMPDZw,2.0
iHGsi2zgjGEm2zEQg8w0og,3BCsAgo_1i4xMuTyLKMLRQ,3.0
2EuPAGalYnP7eSxPgFCNDg,MFDISENjrKH5T2MC3fNCcw,5.0
16wUxTF_jIH8d82IxFUD0g,cmaPrML-0zCJOs8_1VYmaw,5.0
O3pSxv1SyHpY4qi4Q16KzA,lAXvPp580Puo-BPlbE_o1g,3.0
AvC5XQAElcGAAn_Wr5auEg,nEQFnHydeX2A3bRRDAKqQg,4.0
Mf8dFqdz3F39w8it_Ob2Pw,QKCu3cKjMAOOZI7tEfv0zg,2.0
-9JqNce6qGY2fTepA8XpUg,nHFJtud7jWZhM9dHQ1eIRA,5.0
dnv5UpldAE6UITDcMleLVA,y3RlbCN0UrDdLnjSF9NkXA,3.0
EtBYV4tWrKH6jR0RCwV_JA,oLeNHOEqeuFFgDTprUNXqg,5.0
KhrVbHqtDSvUnigNc0JVUg,50EPednwqnRCeo8Zd0nfRA,4.0
OXuL4nKwbBUw6lIH5EUngA,Gaq3S9lmjXVcuDCZ8ulppw,4.0
Ner9deZ2TUFxdiRijBpOjA,ZgPnRzWjQR5NtiauGBww7g,3.0
Slp2CsM93OBoTrbt6iPpvw,Iq1P8S3--gqd50xoQJxpqA,4.0
rLl5jjjUK1crVfzbXoQrTA,SDGcYzTEk_YwG0Qnl2CTxw,3.0
YMgZqBUAddmFErxLtCfK_w,TyZnv8aX1OJfBKoyuYgZLQ,4.0
qIIWAMJ_LwlJi0fntUpsjg,ku4Zl9XqOEjeay2a1llHKA,2.0
YMgZqBUAddmFErxLtCfK_w,El4FC8jcawUVgw_0EIcbaQ,3.0
Kh0cFp8G0CPAtyphCKxkiw,jM6JjZXFAQQANwdlEwbH3g,1.0
CjbfWpCRLbA-L_eS_ztd6Q,TU95jEn8aGitY8hZowXaBg,1.0
b3tK3CkLOfrWpSuvn9Yo1g,iCQpiavjjPzJ5_3gPD5Ebg,5.0
J76FnutwAI2PkkB4A-LNwg,LuBj6jfwKsbpKy441wkRlQ,2.0
I2uiqGOwg6uBNX3SXRGiFg,ITowfgmzdwsxdX1lKFYpEA,4.0
ic-tyi1jElL_umxZVh8KNA,6Li3eGHOHaqfR9E8oaI1yg,4.0
dKKTpZ8TeX8qv4gT_otDHQ,749lGtWM9PsrWonlVY4W2w,3.0
_ABftW6CZdx4iMdHaCkiZA,AU2_RWrOgbvAyJRkTb5hwQ,3.0
5KzHxAaHgG0UCUQiaXH5oQ,AA3gAf3qlH6GY9Uw06wUFg,4.0
TK8Nf2vUC_aJgtDlBNAoBA,UDk7qUVIetK3Y3NuARguqg,4.0
oVf_KD7B1aLGqINy5Dlw4w,FWA_br_WHWm9lgJ7-QzXLw,1.0
Gaj5UjugtJL2aCWO6wmY1Q,mES9E5K4HbYoPFXGv0pUuw,5.0
QuLMz9jLUPTCM4OX9VBIHg,7ummB6k1hmUgljgrzevM2w,5.0
jfUTkA8sIhiw5ahn9-9HPg,wzugmCevnXuCMCF4upAf0w,4.0
VJ6gRN2AGplIhnyVA_mMxg,hrhtWc8UcoZqYr2d7YPgEA,2.0
3nDUQBjKyVor5wV0reJChg,KqrP9N6hswG5CSFk76G6lw,3.0
w-w-k-QXosIKQ8HQVwU6IQ,-HeqTxBMPTi3A7QuU5PvgQ,3.0
qCYSdhsOzHBKT-V72BiYNA,7Ry-hEfZwaDXe8u-n6v15A,4.0
DZO2lmlHi41X19g9U44I1w,Xra1TtWtf069Am5hHWs3Ug,4.0
sq8rtkRoKA7KQKhlU4_yuQ,5onric5Vkk9bkN0z7hmeFA,4.0
XYSDrIef7g4Gmp3lNFVO6A,1veVZUawy7IhIc5oDpRRQA,5.0
hAZEee0Q7APAcerRQ4Ze3g,y4ETe3DkcIjjr_eyeg5U5g,3.0
qwnEd_gFmtBOmKKM1AEleA,M-SS_Kr0zlC7v8kBSRa74g,4.0
3nDUQBjKyVor5wV0reJChg,VD0zZKG_ZEz_VYlKLtu9Zg,4.0
fPbRxN2U_BYSAX0-IH05_Q,59c3Cp-p5i18xFCKUuCkFQ,5.0
uHZr3XbjKvRTwdXLXrFuvg,u5FaT53p0rqRr9CI8an5RA,5.0
fcWM-oqjgS94yi1INhZa0g,AjWFFZN8KwyqJzzi0DyEsw,4.0
o0TZ2hroc7DK6CM73ll-1g,pKk7jCFIm96qDdk0laVT2w,5.0
JvisA3s2O6Dx2QfdkWq3Mw,e0prCZXtHGQIKeQ_wTW3uw,5.0
wd3xoNaDLib8dhQ7BxUl6g,1GGLx6k4SgM-MykB5TTiJg,4.0
1x-9UrxGrkQsFMev95q5gw,ky5L-EfUwU9chSPcIeXM5w,4.0
OucFS92pVsGBwzELoBnWvA,EgrW38gqGcNH2tKdRd_XZQ,3.0
NVVknS1I51z8wY5NNrJ6vQ,wJnhUJCOYkncLPZAwaMffA,3.0
u2kUEnt88S7iumV-3Vdmbg,xo1FxmxwWAXIVZ1MO222dg,5.0
bQCHF5rn5lMI9c5kEwCaNA,tRVueod1yLYHAdsp8l74_g,3.0
-Q4HGzcXSCeiqvmY2mg-aQ,aidcfUzZLOjWgwlxfv3UlA,5.0
DBHCFW3mSmmOEpONHVu1rQ,Mrqk1ydkvgKtlxrExCv6gQ,4.0
CSOE-bxNDt7zlK84KisBjw,eoyvbnRYQe-z85e8Rc6vAg,4.0
u0LXt3Uea_GidxRW1xcsfg,ik9VvawL-BeAqlxTI1leew,4.0
JnPIjvC0cmooNDfsa9BmXg,uq9fF4kFSx1pjRZj_FEazw,4.0
-od707p4FHGul0gte29AoQ,J9BmILDpV1Pr3GKU9XhjTQ,2.0
LniV8mGWGuWLoJ96dhNVIw,aheCcRjiUDFUyByHdmKHpQ,5.0
ngoUHTjO5JedUPBSCiGwww,xBgQ4T6mhS5VsmK9u6mBcg,4.0
5oM7gXmeX7s6T1_KlL30yQ,L772e6l2Yd0DJEyCBxBNng,2.0
mA3tALTzmDunDRctGEu-wA,MKYcOZSpMwJK7uwacK13EA,5.0
7FdGMEHdKa_nH7NWQOI3pw,-7H-oXvCxJzuT42ky6Db0g,4.0
bHufZ2OTlC-OUxBDRXxViw,iiVeHbqOWMuKeUQz7ks71A,1.0
1kNsEAhGU8d8xugMuXJGFA,WRj8rLeJpU49wqU9EmZLEg,4.0
_Rwjy0YmGB4W0KUrfSUlOQ,NRn6yqCq3yAh7NtKBt79xQ,3.0
WfePuaS_iXGNGU6bfDe3JQ,Rj7ph5EHlpIbRrSNXDy87w,4.0
u6DHB83bkVyQheRpJuuEew,L_ZLtfHvfzfoNVQ0-okTXg,3.0
SYSKmIbzKfSliwBPQqVBRw,axnI-1l2a_kydvL12-toIQ,4.0
4sGwJy5Oplz8QXLgD8dr2w,DuzxF9yWIxYqt4jDKw_bbA,5.0
0kevHgHX8i9mc2XTHhoDBA,110iMPMPEEjFlf8HKVq84g,5.0
OnZJzjMjS44cz-kliMW-3Q,9fTDeI6mApFX52qYJ8z0mw,5.0
9kJpix8-zXRMJGcHADjRiw,OKYp_AwhXfqL_0Pgw1WB9Q,4.0
2bSX1ipFgI7AnWHvvjK2Yw,M18VeJ8ck6Njw_pnyaRxOQ,4.0
QaN-nccbLZPWzownQYgTVQ,UAN1e9bhLqQZcgpsZwvHww,3.0
jp1cDthqcWX62NtL1oAKlQ,hPclwunHi36YV8cPghWJBg,5.0
uaY86TZWkV157s9bZ3Gs1A,ywPaE5Ai8SK8TeUoeMgJ6Q,1.0
n7oHpl11EoEMxGKO-XxRow,uAPGFNU16g4A2FjDLok4Iw,3.0
LwvPZ1bQt5-Zl1xxPberVQ,ZlrHrg7jrbO6blqwfa0MkQ,4.0
vip_-l5LZeUXAcna9mxAHA,k6zmSLmYAquCpJGKNnTgSQ,5.0
lu5Gl35WhpqIkg06o9NaJw,IbWfINxjH4IwNCsbqFexiA,3.0
XChCfeJ6Yx2NDJIpIgRhyg,ejKXczjEkm1gzyRdblQm8w,4.0
0_iROv6FL4KCveV916IpTA,4zrplmbNlzIsxYs-iDTbLQ,4.0
dE4QyNkv8BXLzzJxFIzKNg,JW0kZbTvQQNZ-wD6KmFTwQ,2.0
YRcaNlwQ6XXPFDXWtuMGdA,fTIAa84N6JNTDxUtt-Ldng,4.0
Yp7_GeD6KTRoo4Nteqv4SA,anj8PWjrIOXi1HNHmohp0g,5.0
4D6LLuJfao_eHGA6XZR-bA,N93EYZy9R0sdlEvubu94ig,4.0
pHhnRlW6-q1uk4ZjLvu5Ew,PEWqLRLzzUIeucqYdkjxYA,1.0
C2b35VOxP2LhqEn90f1lyA,3kdSl5mo9dWC4clrQjEDGg,5.0
jknOtizX1pOfGeNCRyh_GQ,0qPNeqLuKE88rKbIbSZDpg,3.0
EipwmwToR90iinI5aCQoxQ,QJatAcxYgK1Zp9BRZMAx7g,4.0
DYNHc9IxYwdJuGuC4bvpAw,9ehTNgvu0vZgHjWkQqF6KQ,4.0
U5YQX_vMl_xQy8EQDqlNQQ,n-5dPbGyziS0SOkVDTquFQ,4.0
ENtSjbekFHjltp2TFkstHg,yuR9r6QMFY-zCzMLanW3mA,5.0
8HyQ9LsoilNMOG2q9BCuFA,a0v7Si0DK4cIko7AQY4YXg,5.0
vIZfVID4wIUAxWkDrve5Vw,HJx0usnyVijOom2q73xGIA,4.0
bWJWcQyDKtFSvsTW2tR3hw,QVw8qu3-BrMx0PE-CnUqBQ,4.0
I-4KVZ9lqHhk8469X9FvhA,hojZyJk1Wf2UE2CpG7cgIg,5.0
PIethXohNwpHCMVCfIqcfg,GPVnzRcvlhEK0-c6PImyoA,3.0
gfY5hPf4umUmBSoKg4ulmA,r3kFRJuy7CTxamZycndqGw,3.0
AsYMm_O4H-mwmWbmeACDHw,syRPwPqdV6h3eenuV1d6rg,3.0
wtnLOataYL7kT3xaz9yccA,ThNGovQZjZ5mn-ZwX_N2BQ,1.0
ueY3vHSY0qqKtIHjmjnvmA,1dYpffQi3qdh-dkXF4LZBw,5.0
m7z-tX6XDZ27xGhGjnI21w,fp24IseF5LGD1Iev7d0PVA,4.0
VJdemYua1fU6JaDH5Jbu0g,yKFx0bW9_buGt9NASTpUaw,4.0
Bj_MarPEKBe2xN12YimekQ,qPAkXCcMfrPMiX2YJKNJsg,4.0
XDYnGRhaCQteZNFPZonRow,sKrt4CMGyG8YAjxVkk4hPQ,4.0
tXqVduTJHLbrrwVEO8JX6w,KmuLLSyZJdNoarwcIERHcw,4.0
Bmn3g0gKsOcG7c0WWRE_xQ,S1N5-ZXwR4fUIPs6dLnBYQ,1.0
TrSM8ON_YdVASOJmMbwnGA,v_XG6rpmOIqxMYyTfNKjaQ,4.0
wTVl4owjHa278i-fxmYcCw,HmsCerK_rub0Ulo0aC0f9A,5.0
By9qnb2xvnlh4wY7qOtKVg,8xPmlVJy2o6x0J04CBpEMQ,4.0
RAOZ3SzKlmxY3iDIlBb0dw,B7crzLt3Cmq2Uy3JOiMnRw,3.0
OZWskTOKCWvYejhu63gFmQ,Wb495mKQxKoJ_5JvvyCT3Q,4.0
hjk--8VuDX3479_atPJQ1g,J9f-9Prw2YVM-fiZqv2fmQ,4.0
99G0FvRcbxlQc8mWmnRLqA,yWUBX9Pe6pzh1PjVj04UmQ,4.0
K79tujnvHi6tdy7ytNTL4g,vExvdgUbU377-Fry2uuv_w,4.0
hJV0NGkjXwjrPC9tmdiZig,QnfT-VcxDOlkF7DHYIll8A,5.0
DjS5_t2p4XVuyu9Y4_TZ5A,qtZ50TWkfNS2UtLLuD1m8Q,5.0
EhO5C7t3yfGFLvsTyK5PPw,goihA0c0gTfhNKmgBOHYBA,3.0
Ve6Yq7F9Chf8N0JuJ7cQ2g,EYOPM91BM039rYuAjgZbkg,4.0
7cvjHo31wdK_GOUDhjsUkQ,7-Ba9uSmYYpXgnQRoIPxMQ,2.0
3wDRFdjpeq36Es97Zj2iVw,p2_npu4-bMQsCWC-GtRnyg,5.0
44LbLRmc0FsXYJhQ6nz3Vw,Orgm9nmcClxnAUva4nOKyA,4.0
8M4TrpX2jPcz4_Wd7S4qcQ,zEaGcSVPDQipnRdEZp-F6g,5.0
nAVooYVZA_3tjWE2kGn9ew,906qsOYOdCxUHhJm5T5YrQ,5.0
aRzBh8fCzIRpMwijyN4sLw,XoGOpt6cj_tkSC6Vt1bspQ,4.0
OoyQYSeYNyRVOmdO3tsxYA,RMt2bLmZQw6tcY0YFYDgmg,4.0
k8I8La2Wj-cEPgKsz3sO7g,lYsq47uDzdjYUGtyUq8aaQ,5.0
Nhk0jTP2gkU12G4LHJVR3A,jozzH4XCEM9yQFjLAc3_zA,5.0
5eogH-lsoc30dyK9doJMRw,rFmTCKAzSME1-4AhVzqL8Q,2.0
52MlnjkvSLLqKKSRrbrH0w,J8cLxK-DIl8ZweElFLec7Q,3.0
W9_D98atQWeuQCO_pV2apQ,zMnojW6x-1-nVu0uCd60Ew,5.0
a0mDVh-ANOjCYFidYBfn4A,9C66IoIbIpYXjK-biGbe_Q,5.0
5wacStFUC1RoQ3rNLf2-xA,Qeie5-8-S_hLPk7_ujpajw,4.0
zFCuveEe6M-ijY1iy23IJg,HGPZSKWtDYGmPaVzsgKceA,2.0
_PThbLGMJYcBxil2HZeaiw,3Jq5LfJ5fmJ5KmuA6VHmzw,5.0
WnUDyIE3YWdHcON-i-1MKw,G7qxphV9mW-W39iYI0y_DA,3.0
NzlqN1Ca9SW5z780thoiAg,9xSwne4GjwZ6Hlzdx2Zszg,4.0
N5ICqTttK-2jLJp3vW2VKQ,WPCgtEG-bJt0cZtnM-x7yw,5.0
ocM0Pge7viQv-UZDRvzCwA,sxNMGQwUuaDsviR4BtuX0g,5.0
A5A34ixb-yy6nwL42iZsnw,SzzrUeJGnl_LQAJXMK8wQw,2.0
3gRfkaVcEWri-Ju7OQX7uQ,wbJQWVyJKTUh9ryZ4jUgwg,4.0
whHnx4VOrMftB9oHp9RqLw,cisqOxAgQPjVVr9Yzk8_dw,4.0
J7DWyXBpABLO198OsMGnuA,9XcWAcp1dCpcLcHTBENn-Q,4.0
g_4zySOI_HisK5rG_2dw6Q,ute4AgcZmdlAk5loxbZnlQ,5.0
1Bljt-GngRP4XxkQFLnHHQ,QA4o8-YowW3oioS05KR_fQ,4.0
g-HFMffU6L2nH4bwv04FIw,vGbsz1AWyVBiDe33sjCO1A,5.0
sL9dYZyNLpzLD3cfTWwyOQ,xsyYEo7ujHtPFvneCPLUXg,2.0
MPozTU7MRVKYISO5prvzdg,sdfmHavBrOZMMsiBv2sg7g,4.0
_b6u_JPQU3TwG4vQdCO23A,TATCbqRSFNkmC_xNvNmmUA,4.0
vf4vSva7sCI0K4UAjHrJgw,rt-aQTkNfILbxBuATdJ1dA,4.0
UsmTxWbobLsI6WR1Db0W7A,9p4oekUddRG-ZDxUzYCEGw,3.0
CxDOIDnH8gp9KXzpBHJYXw,c6f8wBjPLDzyubEBqgcMnw,3.0
2LaXC_AW4I0EBU9FhzpOgg,NYwcx_ty7J_ZKMaZpdIkYw,5.0
3fhIgNqd1jq_4sTWwA79Xg,0NmTwqYEQiKErDv4a55obg,4.0
HWLr60IBXAy9HD23W3Xmfg,aOBKCsSlzybU57btFpZmuw,3.0
bLbSNkLggFnqwNNzzq-Ijw,OK0ba4X5seibH8oMWh4bhw,3.0
moozlVjVleZAe95gtfwlaQ,kXap93zCzFTkmHW3PrOIKw,5.0
TbhyP24zYZqZ2VJZgu1wrg,gvoe0Z2Y_2i4m7vJGiJXHg,4.0
XRSdeFZosqxyykWA1Ii3HA,_B6uF2GdP-AN4ww5PzpL4A,5.0
zW3PaTqR8fN-mnoYWk6Ymg,DQd0tcC2zRcOJWtRVRY62w,2.0
rn2DB_YX0BvToYe50RNr_Q,ijg7qQCYnhUWBd5JUxbfvA,1.0
z53uSRCr7BHaZ5Rmj03yCg,B70iTJjcPkuYn8ouUewWgw,5.0
TaJ3hRYUW9Z82HF0qc4hFQ,twaYBOGSIeOvJdx8EFBKeg,2.0
9wrRmTxl2g4RcPtUwcgb-w,1ZDGpyCKBX-VvuO0Vl2tww,1.0
PKEzKWv_FktMm2mGPjwd0Q,v0byOL8VL6v6muGa1anxFA,5.0
gnJDOrXo2cJ8xkRXU7GUWw,mHX-5aQTzICm1UYshW0g3g,5.0
08mOpJRCpZe3D8UHszP4FA,ycFthc3nxzU_dWfRFev41Q,3.0
GOTjwdXD6bNZ-_qjY7GYYw,DLJCwHGtbAV31UQ1lnIjlw,4.0
HdEM0xeldw4QAweECyOwcQ,MKYcOZSpMwJK7uwacK13EA,4.0
dcYFZfdpPTs9_lFYepapGA,YqhhwTqRdLsf7V4yKA33-A,2.0
xqUn2yqxQRq5MrthbRb-7Q,0v984vlPQfb4VZWvBJSsfg,3.0
L8cvMZLWmM4qWTl9SkxJ8g,Z8XyPYoxBSNpTNAehDbWLQ,4.0
Os4xct_bJoake5XrAncZ6Q,pik4ebdFa0UcUhnNkivFcg,5.0
rKkpHJkJ27xOwnhy_bMkvA,BSDKbSLFO3CP-uhfcuUCkA,4.0
wrmidWB-tKJc7XxJyQwpfA,jBFUsag4GA8vvsSX14mbLg,4.0
cVKlRm7I0tbYQ2VjKIB-AA,ib8kSuDsmqLpbXuIs4KfKw,5.0
Ct4TsWWqon3E6DYx2GrF8g,gTw6PENNGl68ZPUpYWP50A,4.0
VHoz-_mf_jFQCINNkBMKSw,qlYEn2ANcY-x-2IwgOD91g,5.0
HCrzNcdX-yI2yifC-PHxoA,JKAYcu_1UPHTyquCZCKPaw,1.0
URb6znpCCVzd1kZvugedwg,sHsjBV5_kuuC2aU2PuSlUg,5.0
yqcWOC-5Jl-BJ8kSkKQB2A,SgG5E7PUrCIsEMP0BVSlTg,4.0
qAffLpiQCJF7q5IogUwz8Q,McISmBl9ELUpzY9g3Fhz9A,3.0
9OYlUJNM5z39Qr-hSyKGRw,9LAXz_VfATZ0kLdaavkN4g,3.0
2ZZNOoMQ7WFvFoxDUFw1wg,hzyvL2v97xLzLbLXcdi1uw,3.0
4hetE9pQKPXesVF4KB2c8A,uwlQWhtrqm8k7CZwrNtRsg,4.0
6pzA8EDhHgW3A5-rBObhBA,CalbswWuvigtvE2GvP62bw,4.0
akEFRm7rqlxIANKyTlaTOg,6EiZAt37__sm2takl8HPXA,2.0
zJH5RdZsRKOMtx3W0-Ba2Q,IBZ6e3P0OqcPXVjvGlpueQ,4.0
wm61ALFiZ-7BCbX57evHPw,RJNAeNA-209sctUO0dmwuA,4.0
0hZfE2He1YssM_wEvKhfcA,S-egzF2c7bRpCUNbZqV8dg,1.0
nVaEKWMYWVGdJKsSx0Bb_Q,po0p6NIro0cDrmKkcyPy0w,4.0
-UPUYET3Pwm99zq-uHl7gg,TKaND6oV1n2ylnCYoAfoag,5.0
FREeRQtjdJU83AFtdETBBw,SvW3WsatQWvR8c1iwAD_QA,5.0
DiJpFejfyeULrFQ2PGP5kg,DqcD3YflYhArFsC4KVUnOw,4.0
nfcBvVbzRqVU_qoq423gtg,Qg6JmG0EDCQ6-EE9Wufh3g,3.0
EisUuXVeVJN_FcFiE-tqwA,ii_zDR8crbQVJehMMWoCkQ,1.0
HMoBOezcr39lOQwZXKT_6w,OaksCsORs2tUGxSJWhydJg,3.0
LvLaYXjvzdrPDXC3Zv3XoA,7wHLFohwCw8l6WS-feLjeg,2.0
ATwKhh6I02oRdIFvTEkcog,DHUAQ4pzH9KKzGZDm1jZLg,5.0
Z55Xlzeb1Gh34qPSuwgEDg,S1N5-ZXwR4fUIPs6dLnBYQ,4.0
GOTjwdXD6bNZ-_qjY7GYYw,-qYuPncpK8elgD-6Qx3v7A,4.0
AKL7WxhILHa-06_F9rUKmA,QMKgn9p_hRUlumBDAAfWlA,5.0
SVH0qJBvYGLxrt6YuUdyyw,tsf1JNdeeQf_654YUSrzRw,5.0
kteNzDbDmsatpOC0xssmew,crstB-H5rOfbXhV8pX0e6g,4.0
6F-CYlil7Xz-fec81Ea_jA,-OEIW0dO96-492qa_luxaw,4.0
62GNFh5FySkA3MbrQmnqvg,JogUSDKa1xyG3lLEmD4Xjg,4.0
BGZcv3B3mlofVJYG_TTsMw,Po0QGzgwFrfnGJEi_akCjA,3.0
LP59kBNEHmASJZWynra29g,5z1WIr7E9P2CSzyN5seeSA,3.0
Jiw8Gd0ZCekHBDK74fyHMg,4mb32UmQULqg7IMck28vog,5.0
7eXW0KClU3J1ehd-QHO3Sg,l_GV0hgEoTUf70uJVT0_hg,4.0
rUnWDIvD-NxKDNEkr3h4fw,5WJOM9DefIvLOIrntDIv-A,4.0
Oixv0VgElz8pxQFp2lkdJg,x-80R4DE6AsYoDtA2H-sKw,3.0
tmdcGp6m6-pHjBJ0pBemrw,1_rqZz1K5Uoq2RvZlINfgA,5.0
ryI5QW93_-CfCEUX1jpW-g,YDRnoQr8UyxPEXi-5ZrVJg,4.0
